status,duration_months,credit_history,purpose,amount_dm,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk,age_group
200_plus_dm,10,no_or_repaid_credits,other,1309,1000_plus_dm,1_to_4_years,4,male_married_or_widowed,guarantor,4,car_or_other,27,none,rent,1,resident_unskilled,2,no,no,bad,25_34
no_checking_account,24,no_or_repaid_credits,other,4817,unknown_or_none,4_to_7_years,2,male_married_or_widowed,co_applicant,3,car_or_other,31,none,rent,1,skilled_employee_or_official,2,yes,no,bad,25_34
no_checking_account,12,no_or_repaid_credits,other,2579,unknown_or_none,under_1_year,4,male_married_or_widowed,none,1,unknown_or_none,33,none,rent,1,resident_unskilled,1,no,no,bad,25_34
below_0_dm,36,repaid_to_date,other,2225,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,real_estate,57,bank,own,2,skilled_employee_or_official,2,yes,no,bad,50_plus
no_checking_account,18,no_or_repaid_credits,used_car,4153,unknown_or_none,1_to_4_years,2,male_married_or_widowed,co_applicant,3,savings_or_life_insurance,42,none,rent,1,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,18,past_delay,used_car,3114,unknown_or_none,under_1_year,1,female_non_single_or_male_single,none,4,car_or_other,26,none,free,1,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,18,all_repaid_at_bank,used_car,2124,unknown_or_none,1_to_4_years,4,female_non_single_or_male_single,none,4,unknown_or_none,24,none,free,2,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,18,critical_or_other_credits,used_car,1553,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,3,savings_or_life_insurance,44,bank,rent,1,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,30,no_or_repaid_credits,used_car,2406,unknown_or_none,4_to_7_years,4,female_non_single_or_male_single,none,4,unknown_or_none,23,none,free,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,24,repaid_to_date,other,1333,unknown_or_none,unemployed,4,male_married_or_widowed,none,2,unknown_or_none,43,none,own,2,skilled_employee_or_official,1,no,no,bad,35_49
no_checking_account,48,past_delay,used_car,7119,unknown_or_none,1_to_4_years,3,male_married_or_widowed,none,4,real_estate,53,none,own,2,skilled_employee_or_official,1,no,no,bad,50_plus
no_checking_account,24,repaid_to_date,other,4870,unknown_or_none,1_to_4_years,3,male_married_or_widowed,none,4,real_estate,53,none,own,2,skilled_employee_or_official,1,no,no,bad,50_plus
no_checking_account,12,all_repaid_at_bank,other,691,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,3,car_or_other,35,none,rent,2,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,42,repaid_to_date,furniture_equipment,4370,unknown_or_none,4_to_7_years,3,male_married_or_widowed,none,2,car_or_other,26,bank,rent,2,skilled_employee_or_official,1,yes,no,bad,25_34
no_checking_account,36,critical_or_other_credits,used_car,2746,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,31,bank,rent,1,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,24,past_delay,used_car,4110,unknown_or_none,7_plus_years,3,male_married_or_widowed,none,4,real_estate,23,bank,free,2,skilled_employee_or_official,1,no,no,bad,under_25
no_checking_account,18,no_or_repaid_credits,used_car,2462,unknown_or_none,1_to_4_years,2,male_married_or_widowed,none,2,savings_or_life_insurance,22,none,rent,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,12,no_or_repaid_credits,used_car,1282,unknown_or_none,1_to_4_years,2,female_non_single_or_male_single,none,4,savings_or_life_insurance,20,none,free,1,skilled_employee_or_official,2,no,no,bad,under_25
below_0_dm,12,past_delay,used_car,2969,unknown_or_none,under_1_year,4,female_non_single_or_male_single,none,3,car_or_other,25,none,free,2,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,48,past_delay,new_car,4605,unknown_or_none,7_plus_years,3,male_married_or_widowed,none,4,real_estate,24,none,own,2,skilled_employee_or_official,1,no,no,bad,under_25
no_checking_account,48,all_repaid_at_bank,new_car,6331,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,real_estate,46,none,own,2,skilled_employee_or_official,2,yes,no,bad,35_49
no_checking_account,24,critical_or_other_credits,used_car,3552,unknown_or_none,4_to_7_years,3,male_married_or_widowed,none,4,savings_or_life_insurance,27,bank,rent,1,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,12,critical_or_other_credits,other,697,unknown_or_none,under_1_year,4,male_married_or_widowed,none,2,savings_or_life_insurance,46,bank,rent,2,skilled_employee_or_official,2,yes,no,bad,35_49
no_checking_account,24,no_or_repaid_credits,other,1442,unknown_or_none,4_to_7_years,4,female_non_single_or_male_single,none,4,savings_or_life_insurance,23,none,free,2,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,27,past_delay,retraining,5293,unknown_or_none,unemployed,2,male_married_or_widowed,none,4,car_or_other,50,none,rent,2,skilled_employee_or_official,2,yes,no,bad,50_plus
no_checking_account,21,repaid_to_date,repairs,3414,unknown_or_none,under_1_year,2,male_married_or_widowed,none,1,car_or_other,26,stores,rent,2,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,18,no_or_repaid_credits,used_car,2039,unknown_or_none,1_to_4_years,1,female_non_single_or_male_single,none,4,unknown_or_none,20,none,free,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,24,critical_or_other_credits,retraining,3161,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,2,car_or_other,31,bank,free,1,skilled_employee_or_official,2,yes,no,bad,25_34
no_checking_account,12,no_or_repaid_credits,vacation,902,unknown_or_none,4_to_7_years,4,female_single,none,4,car_or_other,21,none,free,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,48,no_or_repaid_credits,new_car,10297,unknown_or_none,4_to_7_years,4,male_married_or_widowed,none,4,real_estate,39,none,own,3,skilled_employee_or_official,1,yes,no,bad,35_49
below_0_dm,48,past_delay,retraining,14421,unknown_or_none,1_to_4_years,2,male_married_or_widowed,none,2,savings_or_life_insurance,25,stores,rent,1,skilled_employee_or_official,2,yes,no,bad,25_34
below_0_dm,18,all_repaid_at_bank,other,1056,unknown_or_none,7_plus_years,3,male_married_or_widowed,guarantor,3,unknown_or_none,30,none,rent,2,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,12,no_or_repaid_credits,other,1274,unknown_or_none,under_1_year,3,female_non_single_or_male_single,none,1,unknown_or_none,37,bank,rent,1,resident_unskilled,2,no,no,bad,35_49
below_0_dm,12,no_or_repaid_credits,other,1223,unknown_or_none,7_plus_years,1,male_divorced_or_separated,none,1,unknown_or_none,46,none,free,2,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,12,no_or_repaid_credits,other,1372,unknown_or_none,4_to_7_years,2,male_divorced_or_separated,none,3,savings_or_life_insurance,36,none,rent,1,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,16,all_repaid_at_bank,other,2625,unknown_or_none,7_plus_years,2,male_married_or_widowed,guarantor,4,car_or_other,43,none,free,1,skilled_employee_or_official,2,yes,yes,bad,35_49
no_checking_account,20,all_repaid_at_bank,other,2235,unknown_or_none,1_to_4_years,4,female_single,guarantor,2,car_or_other,33,bank,free,2,skilled_employee_or_official,2,no,yes,bad,25_34
below_0_dm,9,no_or_repaid_credits,used_car,959,unknown_or_none,1_to_4_years,1,female_non_single_or_male_single,none,2,savings_or_life_insurance,29,bank,rent,1,skilled_employee_or_official,2,no,no,bad,25_34
below_0_dm,18,all_repaid_at_bank,other,884,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,36,none,rent,1,skilled_employee_or_official,1,yes,no,bad,35_49
below_0_dm,24,no_or_repaid_credits,other,1246,unknown_or_none,under_1_year,4,male_married_or_widowed,none,2,unknown_or_none,23,bank,rent,1,resident_unskilled,2,no,no,bad,under_25
below_0_dm,36,repaid_to_date,other,8086,below_100_dm,7_plus_years,2,male_married_or_widowed,none,4,savings_or_life_insurance,42,stores,rent,4,manager_or_self_employed,2,yes,no,bad,35_49
200_plus_dm,48,all_repaid_at_bank,other,10127,100_to_500_dm,1_to_4_years,2,male_married_or_widowed,none,2,real_estate,44,none,own,1,skilled_employee_or_official,2,no,no,bad,35_49
below_0_dm,12,no_or_repaid_credits,other,888,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,41,bank,rent,1,resident_unskilled,1,no,no,bad,35_49
200_plus_dm,12,no_or_repaid_credits,repairs,719,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,41,bank,rent,1,resident_unskilled,1,no,no,bad,35_49
below_0_dm,36,no_or_repaid_credits,other,12389,1000_plus_dm,1_to_4_years,1,male_married_or_widowed,none,4,real_estate,37,bank,own,1,skilled_employee_or_official,2,yes,no,bad,35_49
no_checking_account,12,no_or_repaid_credits,furniture_equipment,709,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,unknown_or_none,57,none,rent,1,resident_unskilled,2,no,no,bad,50_plus
below_0_dm,15,critical_or_other_credits,other,6850,below_100_dm,unemployed,1,male_married_or_widowed,none,2,car_or_other,34,stores,rent,1,manager_or_self_employed,1,yes,no,bad,25_34
200_plus_dm,10,no_or_repaid_credits,used_car,2210,unknown_or_none,1_to_4_years,2,male_married_or_widowed,none,2,unknown_or_none,25,none,free,1,resident_unskilled,2,no,no,bad,25_34
200_plus_dm,30,critical_or_other_credits,new_car,7485,1000_plus_dm,unemployed,4,female_non_single_or_male_single,none,1,unknown_or_none,53,bank,rent,1,manager_or_self_employed,2,yes,no,bad,50_plus
no_checking_account,18,critical_or_other_credits,other,1442,unknown_or_none,4_to_7_years,4,male_married_or_widowed,none,4,real_estate,32,bank,own,2,resident_unskilled,1,no,no,bad,25_34
200_plus_dm,12,all_repaid_at_bank,furniture_equipment,797,1000_plus_dm,7_plus_years,4,female_non_single_or_male_single,none,3,car_or_other,33,none,rent,1,resident_unskilled,1,no,no,bad,25_34
below_0_dm,45,all_repaid_at_bank,furniture_equipment,4746,unknown_or_none,under_1_year,4,male_married_or_widowed,none,2,car_or_other,24,bank,rent,2,resident_unskilled,2,no,no,bad,under_25
0_to_200_dm,12,all_repaid_at_bank,other,939,100_to_500_dm,4_to_7_years,4,female_single,none,2,unknown_or_none,28,none,rent,3,skilled_employee_or_official,2,yes,no,bad,25_34
below_0_dm,21,no_or_repaid_credits,retraining,1188,unknown_or_none,7_plus_years,2,female_non_single_or_male_single,none,4,car_or_other,39,none,rent,1,skilled_employee_or_official,1,no,no,bad,35_49
200_plus_dm,48,all_repaid_at_bank,new_car,11590,below_100_dm,1_to_4_years,2,female_non_single_or_male_single,none,4,savings_or_life_insurance,24,none,free,2,resident_unskilled,2,no,no,bad,under_25
0_to_200_dm,12,critical_or_other_credits,retraining,609,unknown_or_none,under_1_year,4,female_non_single_or_male_single,none,1,unknown_or_none,26,bank,rent,1,unemployed_or_nonresident_unskilled,2,no,no,bad,25_34
no_checking_account,18,all_repaid_at_bank,domestic_appliances,1190,unknown_or_none,unemployed,2,female_non_single_or_male_single,none,4,real_estate,55,none,own,3,unemployed_or_nonresident_unskilled,1,no,no,bad,50_plus
below_0_dm,21,no_or_repaid_credits,retraining,2767,below_100_dm,7_plus_years,4,male_divorced_or_separated,none,2,savings_or_life_insurance,61,none,free,2,resident_unskilled,2,no,no,bad,50_plus
below_0_dm,30,no_or_repaid_credits,used_car,3441,below_100_dm,1_to_4_years,2,female_non_single_or_male_single,co_applicant,4,savings_or_life_insurance,21,bank,free,1,skilled_employee_or_official,2,no,no,bad,under_25
below_0_dm,30,past_delay,retraining,4280,below_100_dm,1_to_4_years,4,female_non_single_or_male_single,none,4,savings_or_life_insurance,26,none,free,2,resident_unskilled,2,no,no,bad,25_34
below_0_dm,24,no_or_repaid_credits,furniture_equipment,3092,below_100_dm,under_1_year,3,female_single,none,2,savings_or_life_insurance,22,none,free,1,skilled_employee_or_official,2,yes,no,bad,under_25
200_plus_dm,18,no_or_repaid_credits,other,6761,1000_plus_dm,1_to_4_years,2,male_married_or_widowed,none,4,savings_or_life_insurance,68,stores,free,2,skilled_employee_or_official,2,no,no,bad,50_plus
below_0_dm,12,no_or_repaid_credits,furniture_equipment,1331,unknown_or_none,under_1_year,2,male_married_or_widowed,none,1,savings_or_life_insurance,22,none,rent,1,skilled_employee_or_official,2,no,no,bad,under_25
below_0_dm,54,past_delay,retraining,15945,unknown_or_none,under_1_year,3,male_married_or_widowed,none,4,real_estate,58,none,free,1,skilled_employee_or_official,2,yes,no,bad,50_plus
no_checking_account,24,no_or_repaid_credits,used_car,3234,unknown_or_none,under_1_year,4,female_non_single_or_male_single,none,4,unknown_or_none,23,none,free,1,resident_unskilled,2,yes,no,bad,under_25
below_0_dm,15,no_or_repaid_credits,furniture_equipment,802,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,3,savings_or_life_insurance,37,none,rent,1,skilled_employee_or_official,1,no,no,bad,35_49
below_0_dm,48,no_or_repaid_credits,used_car,9960,unknown_or_none,under_1_year,1,female_non_single_or_male_single,none,2,savings_or_life_insurance,26,bank,rent,1,skilled_employee_or_official,2,yes,no,bad,25_34
200_plus_dm,24,repaid_to_date,retraining,8648,unknown_or_none,under_1_year,2,male_married_or_widowed,none,2,savings_or_life_insurance,27,bank,rent,2,skilled_employee_or_official,2,yes,no,bad,25_34
no_checking_account,18,no_or_repaid_credits,furniture_equipment,1345,unknown_or_none,1_to_4_years,4,female_single,none,3,unknown_or_none,26,none,rent,1,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,45,no_or_repaid_credits,furniture_equipment,1845,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,4,real_estate,23,none,own,1,skilled_employee_or_official,2,yes,no,bad,under_25
no_checking_account,21,critical_or_other_credits,other,1647,1000_plus_dm,1_to_4_years,4,male_married_or_widowed,none,2,car_or_other,40,bank,rent,2,resident_unskilled,1,no,no,bad,35_49
200_plus_dm,48,no_or_repaid_credits,retraining,4844,unknown_or_none,unemployed,3,male_married_or_widowed,none,2,savings_or_life_insurance,33,none,free,1,manager_or_self_employed,2,yes,no,bad,25_34
below_0_dm,27,past_delay,retraining,8318,unknown_or_none,7_plus_years,2,female_non_single_or_male_single,none,4,real_estate,42,stores,own,2,manager_or_self_employed,2,yes,no,bad,35_49
0_to_200_dm,18,no_or_repaid_credits,furniture_equipment,2100,unknown_or_none,1_to_4_years,4,male_married_or_widowed,co_applicant,2,unknown_or_none,37,none,rent,1,skilled_employee_or_official,2,no,no,bad,35_49
no_checking_account,45,past_delay,retraining,11816,unknown_or_none,7_plus_years,2,male_married_or_widowed,none,4,savings_or_life_insurance,29,none,free,2,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,6,no_or_repaid_credits,repairs,448,unknown_or_none,under_1_year,4,female_non_single_or_male_single,none,4,car_or_other,23,none,rent,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,30,no_or_repaid_credits,domestic_appliances,11998,unknown_or_none,under_1_year,1,male_divorced_or_separated,none,1,real_estate,34,bank,rent,1,resident_unskilled,2,yes,no,bad,25_34
below_0_dm,48,past_delay,business,18424,unknown_or_none,1_to_4_years,1,female_non_single_or_male_single,none,2,car_or_other,32,bank,rent,1,manager_or_self_employed,2,yes,yes,bad,25_34
no_checking_account,6,no_or_repaid_credits,other,14896,unknown_or_none,7_plus_years,1,male_married_or_widowed,none,4,real_estate,68,bank,rent,1,manager_or_self_employed,2,yes,no,bad,50_plus
below_0_dm,12,no_or_repaid_credits,used_car,2762,1000_plus_dm,7_plus_years,1,female_non_single_or_male_single,none,2,car_or_other,25,none,rent,1,skilled_employee_or_official,2,yes,no,bad,25_34
no_checking_account,12,no_or_repaid_credits,new_car,3386,unknown_or_none,7_plus_years,3,male_married_or_widowed,none,4,real_estate,35,none,own,1,skilled_employee_or_official,2,yes,no,bad,35_49
below_0_dm,24,no_or_repaid_credits,furniture_equipment,2039,unknown_or_none,under_1_year,1,female_single,none,1,car_or_other,22,none,rent,1,skilled_employee_or_official,2,yes,no,bad,under_25
200_plus_dm,18,repaid_to_date,retraining,2169,unknown_or_none,1_to_4_years,4,female_single,none,2,savings_or_life_insurance,28,none,rent,1,skilled_employee_or_official,2,yes,no,bad,25_34
below_0_dm,48,all_repaid_at_bank,used_car,5096,unknown_or_none,1_to_4_years,2,female_non_single_or_male_single,none,3,savings_or_life_insurance,30,none,rent,1,manager_or_self_employed,2,yes,no,bad,25_34
no_checking_account,18,no_or_repaid_credits,furniture_equipment,1882,unknown_or_none,1_to_4_years,4,female_non_single_or_male_single,none,4,savings_or_life_insurance,25,bank,free,2,skilled_employee_or_official,2,no,no,bad,25_34
no_checking_account,48,no_or_repaid_credits,furniture_equipment,6999,unknown_or_none,4_to_7_years,1,female_single,guarantor,1,unknown_or_none,34,none,rent,2,skilled_employee_or_official,2,yes,no,bad,25_34
200_plus_dm,12,all_repaid_at_bank,retraining,2292,unknown_or_none,unemployed,4,male_married_or_widowed,none,2,savings_or_life_insurance,42,stores,rent,2,manager_or_self_employed,2,yes,no,bad,35_49
no_checking_account,14,no_or_repaid_credits,other,8978,unknown_or_none,7_plus_years,1,male_divorced_or_separated,none,4,car_or_other,45,none,rent,1,manager_or_self_employed,2,yes,yes,bad,35_49
no_checking_account,12,no_or_repaid_credits,furniture_equipment,674,below_100_dm,4_to_7_years,4,female_single,none,1,car_or_other,20,none,rent,1,skilled_employee_or_official,2,no,no,bad,under_25
no_checking_account,18,no_or_repaid_credits,other,976,unknown_or_none,under_1_year,1,female_non_single_or_male_single,none,2,savings_or_life_insurance,23,none,rent,1,resident_unskilled,2,no,no,bad,under_25
below_0_dm,24,no_or_repaid_credits,other,2718,unknown_or_none,1_to_4_years,3,female_non_single_or_male_single,none,4,car_or_other,20,none,free,1,resident_unskilled,2,yes,no,bad,under_25
